"","business_id","stars"
"12362","2cetuQgbP1Bnzm-uMRlocQ",5
"12375","t_yiQnxUDdPPCN2z4QyezA",5
"12379","hcFSc0OHgZJybnjQBrL_8Q",5
"12386","t_yiQnxUDdPPCN2z4QyezA",5
"12390","ba2xyZXG8hRb3hh7uDZs_g",1
"12412","SWDEdiv_v1QppobT1YnEPA",5
"12421","t_yiQnxUDdPPCN2z4QyezA",5
"12486","hcFSc0OHgZJybnjQBrL_8Q",4
"12499","VGxJbglGlx-a7Gdc55Q6jQ",4
"12574","hcFSc0OHgZJybnjQBrL_8Q",4
"12620","t_yiQnxUDdPPCN2z4QyezA",5
"12635","8cjXEmuqgCbIRudb2D52qw",4
"12644","hcFSc0OHgZJybnjQBrL_8Q",4
"12662","ceuvH6NpDhpT1p4q1w93pA",4
"12666","ceuvH6NpDhpT1p4q1w93pA",4
"12673","hcFSc0OHgZJybnjQBrL_8Q",5
"12681","jDZJsIyc3jXjcTtJk_p8ZA",2
"12694","hcFSc0OHgZJybnjQBrL_8Q",5
"12698","VGxJbglGlx-a7Gdc55Q6jQ",1
"12700","z9lOfnUorcbWR_xS0DSeHw",1
"12703","GeeR1ScER2WpFoJs1sTjsA",1
"12712","8cjXEmuqgCbIRudb2D52qw",5
"12728","hcFSc0OHgZJybnjQBrL_8Q",5
"12731","t_yiQnxUDdPPCN2z4QyezA",5
"12798","z9lOfnUorcbWR_xS0DSeHw",3
"12808","mv-jYCNbl37aZ7gVZu8vaw",5
"12822","ceuvH6NpDhpT1p4q1w93pA",5
"12846","1SJiW_mW6IlEe7hqMTnjYg",5
"12916","z9lOfnUorcbWR_xS0DSeHw",5
"12936","z9lOfnUorcbWR_xS0DSeHw",2
"12950","Ks7EuyQVI2JEif4Xp70MmA",3
"12971","sfd19Wo_7g2TwaoJmA9B8A",2
"13003","hcFSc0OHgZJybnjQBrL_8Q",3
"13025","hcFSc0OHgZJybnjQBrL_8Q",4
"13043","8cjXEmuqgCbIRudb2D52qw",4
"13058","sfd19Wo_7g2TwaoJmA9B8A",2
"13088","hcFSc0OHgZJybnjQBrL_8Q",5
"13106","t_yiQnxUDdPPCN2z4QyezA",5
"13147","hcFSc0OHgZJybnjQBrL_8Q",3
"13156","qAzOcHnWerREl678su-p0A",1
"13158","GeeR1ScER2WpFoJs1sTjsA",1
"13159","ba2xyZXG8hRb3hh7uDZs_g",1
"13212","hcFSc0OHgZJybnjQBrL_8Q",4
"13269","t_yiQnxUDdPPCN2z4QyezA",5
"13280","t_yiQnxUDdPPCN2z4QyezA",4
"13377","8cjXEmuqgCbIRudb2D52qw",1
"13384","1MrJJ9tyNyfFrxaNZ67xFg",4
"13417","hcFSc0OHgZJybnjQBrL_8Q",5
"13457","8cjXEmuqgCbIRudb2D52qw",5
"13482","jjBTBObnHrY87qQIMybjzQ",5
"13586","vVdY2qDO7dkUrU8LXYZ1uA",4
"13598","2cetuQgbP1Bnzm-uMRlocQ",4
"13601","w4MypAX8UIaJq-mhCZBq2A",1
"13626","w4MypAX8UIaJq-mhCZBq2A",2
"13703","EVkytEhlC1nswqmgrHdviw",1
"13723","sfd19Wo_7g2TwaoJmA9B8A",4
"13776","hcFSc0OHgZJybnjQBrL_8Q",5
"13811","t_yiQnxUDdPPCN2z4QyezA",1
"13833","vVdY2qDO7dkUrU8LXYZ1uA",5
"13905","ceuvH6NpDhpT1p4q1w93pA",5
"13951","t_yiQnxUDdPPCN2z4QyezA",5
"13959","2cetuQgbP1Bnzm-uMRlocQ",4
"14000","hcFSc0OHgZJybnjQBrL_8Q",5
"14063","8cjXEmuqgCbIRudb2D52qw",4
"14094","1MrJJ9tyNyfFrxaNZ67xFg",5
"14109","t_yiQnxUDdPPCN2z4QyezA",5
"14128","vGCAzbPIcZNkqNkKBbh4Ow",4
"14147","hcFSc0OHgZJybnjQBrL_8Q",3
"14161","iDHWqYdaTd5cHjppBdg5Rw",5
"14168","8ZL4ed3Y8_F6AgPAYxgi2g",5
"14234","hcFSc0OHgZJybnjQBrL_8Q",4
"14245","t_yiQnxUDdPPCN2z4QyezA",5
"14299","sfd19Wo_7g2TwaoJmA9B8A",4
"14342","8cjXEmuqgCbIRudb2D52qw",1
"14397","1MrJJ9tyNyfFrxaNZ67xFg",5
"14414","HVpwpXneaCWMeEBF7H8jpQ",5
"14437","8cjXEmuqgCbIRudb2D52qw",5
"14452","sfd19Wo_7g2TwaoJmA9B8A",5
"14476","8cjXEmuqgCbIRudb2D52qw",3
"14486","dRT7tLyakasIjJ4B0Fm92Q",4
"14508","VGxJbglGlx-a7Gdc55Q6jQ",1
"14517","2cetuQgbP1Bnzm-uMRlocQ",2
"14528","t_yiQnxUDdPPCN2z4QyezA",5
"14573","owV0aSgh4t_9aG56iPxGEw",5
"14604","t_yiQnxUDdPPCN2z4QyezA",5
"14647","w4MypAX8UIaJq-mhCZBq2A",1
"14656","EVkytEhlC1nswqmgrHdviw",1
"14678","sCLXU9ehXMNsodcZqXKNZA",3
"14699","2cetuQgbP1Bnzm-uMRlocQ",5
"14764","qAzOcHnWerREl678su-p0A",3
"14766","8cjXEmuqgCbIRudb2D52qw",4
"14784","vVdY2qDO7dkUrU8LXYZ1uA",4
"14821","hcFSc0OHgZJybnjQBrL_8Q",3
"14865","t_yiQnxUDdPPCN2z4QyezA",5
"14925","t_yiQnxUDdPPCN2z4QyezA",3
"14946","hcFSc0OHgZJybnjQBrL_8Q",5
"14961","8cjXEmuqgCbIRudb2D52qw",3
"14962","z9lOfnUorcbWR_xS0DSeHw",1
"14963","Ks7EuyQVI2JEif4Xp70MmA",1
"15007","VGxJbglGlx-a7Gdc55Q6jQ",4
"15010","hcFSc0OHgZJybnjQBrL_8Q",2
"15016","hcFSc0OHgZJybnjQBrL_8Q",2
"15021","UPSzbM6D2SkarWAINq1I9A",5
"15025","VGxJbglGlx-a7Gdc55Q6jQ",4
"15077","VGxJbglGlx-a7Gdc55Q6jQ",2
"15109","z9lOfnUorcbWR_xS0DSeHw",1
"15118","sfd19Wo_7g2TwaoJmA9B8A",5
"15174","lWk3vNrOIFTbUwEZBkY2wg",4
"15183","sfd19Wo_7g2TwaoJmA9B8A",5
"15217","UPSzbM6D2SkarWAINq1I9A",5
"15231","z9lOfnUorcbWR_xS0DSeHw",5
"15244","hcFSc0OHgZJybnjQBrL_8Q",3
"15253","jDZJsIyc3jXjcTtJk_p8ZA",3
"15260","UPSzbM6D2SkarWAINq1I9A",1
"15305","HVpwpXneaCWMeEBF7H8jpQ",5
"15383","hcFSc0OHgZJybnjQBrL_8Q",5
"15388","GeeR1ScER2WpFoJs1sTjsA",4
"15406","JEqM8xXhKumU5AfhmsiD8w",3
"15426","UPSzbM6D2SkarWAINq1I9A",5
"15453","ceuvH6NpDhpT1p4q1w93pA",4
"15460","8cjXEmuqgCbIRudb2D52qw",4
"15491","UPSzbM6D2SkarWAINq1I9A",4
"15550","8cjXEmuqgCbIRudb2D52qw",1
"15575","MFbTdZe4Aby_0UbWWsfl6Q",4
"15608","ui33pIJmkW0s8HddH_ZZ9A",5
"15626","z9lOfnUorcbWR_xS0DSeHw",3
"15628","hcFSc0OHgZJybnjQBrL_8Q",5
"15667","t_yiQnxUDdPPCN2z4QyezA",5
"15691","hcFSc0OHgZJybnjQBrL_8Q",4
"15692","z9lOfnUorcbWR_xS0DSeHw",4
"15702","z9lOfnUorcbWR_xS0DSeHw",1
"15710","hcFSc0OHgZJybnjQBrL_8Q",3
"15749","hcFSc0OHgZJybnjQBrL_8Q",4
"15751","hcFSc0OHgZJybnjQBrL_8Q",3
"15752","2lXYidovGbSa56cd07oHlg",3
"15764","8cjXEmuqgCbIRudb2D52qw",4
"15799","JEqM8xXhKumU5AfhmsiD8w",5
"15813","JEqM8xXhKumU5AfhmsiD8w",4
"15814","-XH3-e3jDVdjHJq7GfNY7w",4
"15828","8cjXEmuqgCbIRudb2D52qw",3
"15880","hcFSc0OHgZJybnjQBrL_8Q",1
"15901","t_yiQnxUDdPPCN2z4QyezA",5
"15907","hcFSc0OHgZJybnjQBrL_8Q",4
"15909","JEqM8xXhKumU5AfhmsiD8w",4
"15911","hcFSc0OHgZJybnjQBrL_8Q",4
"15918","EVkytEhlC1nswqmgrHdviw",4
"15941","z9lOfnUorcbWR_xS0DSeHw",4
"15965","z9lOfnUorcbWR_xS0DSeHw",4
"16031","hcFSc0OHgZJybnjQBrL_8Q",4
"16054","hcFSc0OHgZJybnjQBrL_8Q",4
"16115","ceuvH6NpDhpT1p4q1w93pA",4
"16238","hcFSc0OHgZJybnjQBrL_8Q",2
"16282","GeeR1ScER2WpFoJs1sTjsA",4
"16332","t_yiQnxUDdPPCN2z4QyezA",5
"16380","8cjXEmuqgCbIRudb2D52qw",4
"16462","8cjXEmuqgCbIRudb2D52qw",5
"16499","t_yiQnxUDdPPCN2z4QyezA",4
"16509","hcFSc0OHgZJybnjQBrL_8Q",5
"16559","GeeR1ScER2WpFoJs1sTjsA",3
"16571","2cetuQgbP1Bnzm-uMRlocQ",3
"16577","1MrJJ9tyNyfFrxaNZ67xFg",4
"16588","sfd19Wo_7g2TwaoJmA9B8A",5
"16661","VGxJbglGlx-a7Gdc55Q6jQ",3
"16686","ceuvH6NpDhpT1p4q1w93pA",5
"16777","qAzOcHnWerREl678su-p0A",1
"16835","hcFSc0OHgZJybnjQBrL_8Q",3
"16854","z9lOfnUorcbWR_xS0DSeHw",4
"16886","G4JLnk8TkeAhZ71V4Pof8A",5
"16909","sfd19Wo_7g2TwaoJmA9B8A",1
"17005","dRT7tLyakasIjJ4B0Fm92Q",1
"17017","UPSzbM6D2SkarWAINq1I9A",5
"17071","t_yiQnxUDdPPCN2z4QyezA",5
"17086","hcFSc0OHgZJybnjQBrL_8Q",5
"17126","1MrJJ9tyNyfFrxaNZ67xFg",4
"17195","8cjXEmuqgCbIRudb2D52qw",5
"17199","ceuvH6NpDhpT1p4q1w93pA",4
"17207","hcFSc0OHgZJybnjQBrL_8Q",5
"17237","JEqM8xXhKumU5AfhmsiD8w",3
"17267","1SJiW_mW6IlEe7hqMTnjYg",5
"17273","t_yiQnxUDdPPCN2z4QyezA",5
"17287","hcFSc0OHgZJybnjQBrL_8Q",3
"17414","D2eZD_MP8Ds32rkoVI_MBQ",5
"17421","z9lOfnUorcbWR_xS0DSeHw",4
"17442","2cetuQgbP1Bnzm-uMRlocQ",4
"17449","z9lOfnUorcbWR_xS0DSeHw",5
"17451","hcFSc0OHgZJybnjQBrL_8Q",5
"17573","hcFSc0OHgZJybnjQBrL_8Q",5
"17608","8cjXEmuqgCbIRudb2D52qw",3
"17669","VGxJbglGlx-a7Gdc55Q6jQ",4
"17678","ceuvH6NpDhpT1p4q1w93pA",2
"17682","1MrJJ9tyNyfFrxaNZ67xFg",5
"17714","t_yiQnxUDdPPCN2z4QyezA",5
"17769","hcFSc0OHgZJybnjQBrL_8Q",5
"17792","1MrJJ9tyNyfFrxaNZ67xFg",2
"17822","z9lOfnUorcbWR_xS0DSeHw",4
"17832","hcFSc0OHgZJybnjQBrL_8Q",5
"17833","t_yiQnxUDdPPCN2z4QyezA",4
"17890","VGxJbglGlx-a7Gdc55Q6jQ",3
"17913","hcFSc0OHgZJybnjQBrL_8Q",4
"17916","hcFSc0OHgZJybnjQBrL_8Q",3
"17931","UPSzbM6D2SkarWAINq1I9A",5
"17937","t_yiQnxUDdPPCN2z4QyezA",3
"17956","hcFSc0OHgZJybnjQBrL_8Q",5
"17960","UPSzbM6D2SkarWAINq1I9A",1
"17981","JEqM8xXhKumU5AfhmsiD8w",4
"18019","hcFSc0OHgZJybnjQBrL_8Q",4
"18031","VGxJbglGlx-a7Gdc55Q6jQ",3
"18060","vGCAzbPIcZNkqNkKBbh4Ow",4
"18062","z9lOfnUorcbWR_xS0DSeHw",5
"18124","8cjXEmuqgCbIRudb2D52qw",5
"18146","hcFSc0OHgZJybnjQBrL_8Q",4
"18157","SWDEdiv_v1QppobT1YnEPA",1
"18205","OyBStpjF5e_iRCMXflFasQ",2
"18210","hcFSc0OHgZJybnjQBrL_8Q",5
"18215","t_yiQnxUDdPPCN2z4QyezA",5
"18235","vGCAzbPIcZNkqNkKBbh4Ow",2
"18261","hcFSc0OHgZJybnjQBrL_8Q",4
"18263","2cetuQgbP1Bnzm-uMRlocQ",5
"18271","t_yiQnxUDdPPCN2z4QyezA",5
"18375","t_yiQnxUDdPPCN2z4QyezA",5
"18380","8cjXEmuqgCbIRudb2D52qw",3
"18458","hcFSc0OHgZJybnjQBrL_8Q",5
"18478","1MrJJ9tyNyfFrxaNZ67xFg",4
"18497","Q3zZTpHQBSbiPq2lLaTtgw",1
"18557","JEqM8xXhKumU5AfhmsiD8w",5
"18594","HVpwpXneaCWMeEBF7H8jpQ",5
"18614","z9lOfnUorcbWR_xS0DSeHw",4
"18709","MFbTdZe4Aby_0UbWWsfl6Q",4
"18715","t_yiQnxUDdPPCN2z4QyezA",5
"18728","hcFSc0OHgZJybnjQBrL_8Q",5
"18730","hcFSc0OHgZJybnjQBrL_8Q",5
"18740","z9lOfnUorcbWR_xS0DSeHw",4
"18755","t_yiQnxUDdPPCN2z4QyezA",3
"18790","gz87Wa7QUZ3gNlgE9NVPAA",4
"18824","1MrJJ9tyNyfFrxaNZ67xFg",5
"18851","ceuvH6NpDhpT1p4q1w93pA",3
"18862","t_yiQnxUDdPPCN2z4QyezA",3
"18865","mv-jYCNbl37aZ7gVZu8vaw",5
"18908","t_yiQnxUDdPPCN2z4QyezA",5
"18914","hcFSc0OHgZJybnjQBrL_8Q",3
"18915","w4MypAX8UIaJq-mhCZBq2A",3
"18924","sfd19Wo_7g2TwaoJmA9B8A",1
"18931","t_yiQnxUDdPPCN2z4QyezA",4
"18946","hcFSc0OHgZJybnjQBrL_8Q",5
"18948","hcFSc0OHgZJybnjQBrL_8Q",5
"18959","HVpwpXneaCWMeEBF7H8jpQ",5
"18965","jDZJsIyc3jXjcTtJk_p8ZA",4
"18979","1MrJJ9tyNyfFrxaNZ67xFg",5
"19001","8cjXEmuqgCbIRudb2D52qw",1
"19015","w4MypAX8UIaJq-mhCZBq2A",4
"19049","dRT7tLyakasIjJ4B0Fm92Q",5
"19070","t_yiQnxUDdPPCN2z4QyezA",1
"19077","hcFSc0OHgZJybnjQBrL_8Q",4
"19090","hcFSc0OHgZJybnjQBrL_8Q",2
"19091","OyBStpjF5e_iRCMXflFasQ",1
"19123","t_yiQnxUDdPPCN2z4QyezA",5
"19140","t_yiQnxUDdPPCN2z4QyezA",5
"19187","UPSzbM6D2SkarWAINq1I9A",5
"19192","hcFSc0OHgZJybnjQBrL_8Q",4
"19231","ui33pIJmkW0s8HddH_ZZ9A",4
"19321","t_yiQnxUDdPPCN2z4QyezA",2
"19347","hcFSc0OHgZJybnjQBrL_8Q",4
"19434","hcFSc0OHgZJybnjQBrL_8Q",5
"19453","t_yiQnxUDdPPCN2z4QyezA",5
"19468","hcFSc0OHgZJybnjQBrL_8Q",5
"19508","1MrJJ9tyNyfFrxaNZ67xFg",4
"19511","z9lOfnUorcbWR_xS0DSeHw",4
"19517","hcFSc0OHgZJybnjQBrL_8Q",2
"19546","vGCAzbPIcZNkqNkKBbh4Ow",2
"19581","UPSzbM6D2SkarWAINq1I9A",2
"19602","1MrJJ9tyNyfFrxaNZ67xFg",3
"19621","UPSzbM6D2SkarWAINq1I9A",4
"19622","y3vpN6sfipzEpn9Tt5wuog",1
"19631","ceuvH6NpDhpT1p4q1w93pA",4
"19643","t_yiQnxUDdPPCN2z4QyezA",5
"19783","dRT7tLyakasIjJ4B0Fm92Q",3
"19789","1MrJJ9tyNyfFrxaNZ67xFg",4
"19802","zRBDq7hLQevQXeZAGRkRCA",1
"19809","sCLXU9ehXMNsodcZqXKNZA",2
"19810","2cetuQgbP1Bnzm-uMRlocQ",2
"19901","z9lOfnUorcbWR_xS0DSeHw",1
"19906","8ZL4ed3Y8_F6AgPAYxgi2g",4
"19913","ceuvH6NpDhpT1p4q1w93pA",5
"19921","hcFSc0OHgZJybnjQBrL_8Q",2
"19979","riXr33UJRQXVMKJcNZPqqw",3
"20004","1MrJJ9tyNyfFrxaNZ67xFg",5
"20007","t_yiQnxUDdPPCN2z4QyezA",5
"20023","jjBTBObnHrY87qQIMybjzQ",5
"20055","hcFSc0OHgZJybnjQBrL_8Q",2
"20123","2cetuQgbP1Bnzm-uMRlocQ",5
"20124","t_yiQnxUDdPPCN2z4QyezA",3
"20129","hcFSc0OHgZJybnjQBrL_8Q",5
"20132","z9lOfnUorcbWR_xS0DSeHw",4
"20183","t_yiQnxUDdPPCN2z4QyezA",5
"20192","ui33pIJmkW0s8HddH_ZZ9A",5
"20288","P9ASoX1gV30Sw7_dWvrv5Q",5
"20336","vVdY2qDO7dkUrU8LXYZ1uA",4
"20374","VGxJbglGlx-a7Gdc55Q6jQ",4
"20403","ceuvH6NpDhpT1p4q1w93pA",5
"20409","jDZJsIyc3jXjcTtJk_p8ZA",1
"20413","UPSzbM6D2SkarWAINq1I9A",3
"20450","hcFSc0OHgZJybnjQBrL_8Q",5
"20463","t_yiQnxUDdPPCN2z4QyezA",3
"20476","OyBStpjF5e_iRCMXflFasQ",5
"20493","UPSzbM6D2SkarWAINq1I9A",4
"20523","1SJiW_mW6IlEe7hqMTnjYg",4
"20571","z9lOfnUorcbWR_xS0DSeHw",5
"20584","hcFSc0OHgZJybnjQBrL_8Q",4
"20621","hcFSc0OHgZJybnjQBrL_8Q",5
"20658","1MrJJ9tyNyfFrxaNZ67xFg",5
"20700","hcFSc0OHgZJybnjQBrL_8Q",5
"20703","jDZJsIyc3jXjcTtJk_p8ZA",3
"20706","hcFSc0OHgZJybnjQBrL_8Q",3
"20731","2lXYidovGbSa56cd07oHlg",5
"20758","hcFSc0OHgZJybnjQBrL_8Q",2
"20775","t_yiQnxUDdPPCN2z4QyezA",5
"20833","qAzOcHnWerREl678su-p0A",4
"20855","jDZJsIyc3jXjcTtJk_p8ZA",4
"20869","hcFSc0OHgZJybnjQBrL_8Q",4
"20945","hcFSc0OHgZJybnjQBrL_8Q",5
"21003","Q3zZTpHQBSbiPq2lLaTtgw",1
"21065","hcFSc0OHgZJybnjQBrL_8Q",4
"21077","hcFSc0OHgZJybnjQBrL_8Q",5
"21088","mv-jYCNbl37aZ7gVZu8vaw",2
"21098","2cetuQgbP1Bnzm-uMRlocQ",2
"21152","UPSzbM6D2SkarWAINq1I9A",3
"21181","hcFSc0OHgZJybnjQBrL_8Q",5
"21220","XhMfL-6lt-prYyC9Lp02gg",4
"21242","ceuvH6NpDhpT1p4q1w93pA",4
"21263","hcFSc0OHgZJybnjQBrL_8Q",4
"21278","hcFSc0OHgZJybnjQBrL_8Q",5
"21281","-XH3-e3jDVdjHJq7GfNY7w",5
"21341","ba2xyZXG8hRb3hh7uDZs_g",4
"21351","t_yiQnxUDdPPCN2z4QyezA",4
"21397","SWDEdiv_v1QppobT1YnEPA",2
"21415","2cetuQgbP1Bnzm-uMRlocQ",3
"21421","8cjXEmuqgCbIRudb2D52qw",4
"21426","z9lOfnUorcbWR_xS0DSeHw",1
"21484","HVpwpXneaCWMeEBF7H8jpQ",5
"21497","UPSzbM6D2SkarWAINq1I9A",5
"21502","ba2xyZXG8hRb3hh7uDZs_g",2
"21515","hcFSc0OHgZJybnjQBrL_8Q",4
"21579","XhMfL-6lt-prYyC9Lp02gg",5
"21645","t_yiQnxUDdPPCN2z4QyezA",4
"21729","OyBStpjF5e_iRCMXflFasQ",4
"21738","UPSzbM6D2SkarWAINq1I9A",5
"21779","z9lOfnUorcbWR_xS0DSeHw",4
"21800","t_yiQnxUDdPPCN2z4QyezA",4
"21981","t_yiQnxUDdPPCN2z4QyezA",4
"21985","OyBStpjF5e_iRCMXflFasQ",2
"21986","ui33pIJmkW0s8HddH_ZZ9A",4
"21998","qAzOcHnWerREl678su-p0A",1
"22052","EVkytEhlC1nswqmgrHdviw",1
"22053","UPSzbM6D2SkarWAINq1I9A",5
"22085","hcFSc0OHgZJybnjQBrL_8Q",5
"22093","1MrJJ9tyNyfFrxaNZ67xFg",5
"22113","8cjXEmuqgCbIRudb2D52qw",5
"22126","vVdY2qDO7dkUrU8LXYZ1uA",4
"22139","GeeR1ScER2WpFoJs1sTjsA",2
"22175","t_yiQnxUDdPPCN2z4QyezA",4
"22287","UPSzbM6D2SkarWAINq1I9A",3
"22298","8cjXEmuqgCbIRudb2D52qw",3
"22304","-XH3-e3jDVdjHJq7GfNY7w",2
"22329","Ks7EuyQVI2JEif4Xp70MmA",5
"22347","ceuvH6NpDhpT1p4q1w93pA",5
"22359","EVkytEhlC1nswqmgrHdviw",4
"22368","t_yiQnxUDdPPCN2z4QyezA",5
"22387","w4MypAX8UIaJq-mhCZBq2A",5
"22410","UPSzbM6D2SkarWAINq1I9A",5
"22428","1MrJJ9tyNyfFrxaNZ67xFg",5
"22429","hcFSc0OHgZJybnjQBrL_8Q",4
"22468","t_yiQnxUDdPPCN2z4QyezA",5
"22483","hcFSc0OHgZJybnjQBrL_8Q",5
"22511","z9lOfnUorcbWR_xS0DSeHw",4
"22513","1MrJJ9tyNyfFrxaNZ67xFg",4
"22516","hcFSc0OHgZJybnjQBrL_8Q",5
"22524","VGxJbglGlx-a7Gdc55Q6jQ",4
"22567","hcFSc0OHgZJybnjQBrL_8Q",5
"22587","SWDEdiv_v1QppobT1YnEPA",4
"22589","VGxJbglGlx-a7Gdc55Q6jQ",4
"22619","UPSzbM6D2SkarWAINq1I9A",4
"22623","z9lOfnUorcbWR_xS0DSeHw",5
"22630","z9lOfnUorcbWR_xS0DSeHw",1
"22631","JEqM8xXhKumU5AfhmsiD8w",4
"22644","Ks7EuyQVI2JEif4Xp70MmA",3
"22677","hcFSc0OHgZJybnjQBrL_8Q",4
"22728","OyBStpjF5e_iRCMXflFasQ",3
"22749","8cjXEmuqgCbIRudb2D52qw",3
"22763","t_yiQnxUDdPPCN2z4QyezA",5
"22769","dRT7tLyakasIjJ4B0Fm92Q",2
"22844","XhMfL-6lt-prYyC9Lp02gg",5
"22854","t_yiQnxUDdPPCN2z4QyezA",5
"22901","ceuvH6NpDhpT1p4q1w93pA",5
"22939","ceuvH6NpDhpT1p4q1w93pA",5
"22976","jDZJsIyc3jXjcTtJk_p8ZA",3
"23000","JEqM8xXhKumU5AfhmsiD8w",5
"23005","hcFSc0OHgZJybnjQBrL_8Q",5
"23010","EVkytEhlC1nswqmgrHdviw",2
"23016","hcFSc0OHgZJybnjQBrL_8Q",5
"23019","hcFSc0OHgZJybnjQBrL_8Q",5
"23021","8cjXEmuqgCbIRudb2D52qw",4
"23027","hcFSc0OHgZJybnjQBrL_8Q",2
"23035","OyBStpjF5e_iRCMXflFasQ",2
"23036","UPSzbM6D2SkarWAINq1I9A",3
"23096","-XH3-e3jDVdjHJq7GfNY7w",3
"23111","-XH3-e3jDVdjHJq7GfNY7w",2
"23114","hcFSc0OHgZJybnjQBrL_8Q",5
"23130","EVkytEhlC1nswqmgrHdviw",1
"23134","EVkytEhlC1nswqmgrHdviw",3
"23136","z9lOfnUorcbWR_xS0DSeHw",1
"23159","VGxJbglGlx-a7Gdc55Q6jQ",2
"23189","hcFSc0OHgZJybnjQBrL_8Q",3
"23212","hcFSc0OHgZJybnjQBrL_8Q",5
"23260","hcFSc0OHgZJybnjQBrL_8Q",5
"23262","t_yiQnxUDdPPCN2z4QyezA",4
"23288","t_yiQnxUDdPPCN2z4QyezA",4
"23305","hcFSc0OHgZJybnjQBrL_8Q",5
"23325","z9lOfnUorcbWR_xS0DSeHw",4
"23332","P3dBcZh_Hmr1wVWFZn2b-g",1
"23383","jDZJsIyc3jXjcTtJk_p8ZA",3
"23389","OyBStpjF5e_iRCMXflFasQ",5
"23399","hcFSc0OHgZJybnjQBrL_8Q",3
"23443","VGxJbglGlx-a7Gdc55Q6jQ",3
"23467","1MrJJ9tyNyfFrxaNZ67xFg",5
"23473","w4MypAX8UIaJq-mhCZBq2A",4
"23486","VGxJbglGlx-a7Gdc55Q6jQ",5
"23500","2lXYidovGbSa56cd07oHlg",4
"23506","1MrJJ9tyNyfFrxaNZ67xFg",5
"23556","t_yiQnxUDdPPCN2z4QyezA",5
"23561","ui33pIJmkW0s8HddH_ZZ9A",5
"23610","z9lOfnUorcbWR_xS0DSeHw",3
"23613","ceuvH6NpDhpT1p4q1w93pA",5
"23621","hcFSc0OHgZJybnjQBrL_8Q",5
"23637","MFbTdZe4Aby_0UbWWsfl6Q",5
"23638","t_yiQnxUDdPPCN2z4QyezA",3
"23640","PXKjfPxjJSykV3vN8GAoBQ",2
"23666","hcFSc0OHgZJybnjQBrL_8Q",4
"23687","1MrJJ9tyNyfFrxaNZ67xFg",5
"23715","t_yiQnxUDdPPCN2z4QyezA",4
"23733","vVdY2qDO7dkUrU8LXYZ1uA",2
"23759","z9lOfnUorcbWR_xS0DSeHw",4
"23769","t_yiQnxUDdPPCN2z4QyezA",5
"23787","hcFSc0OHgZJybnjQBrL_8Q",3
"23796","vVdY2qDO7dkUrU8LXYZ1uA",4
"23799","hcFSc0OHgZJybnjQBrL_8Q",3
"23804","GeeR1ScER2WpFoJs1sTjsA",5
"23808","t_yiQnxUDdPPCN2z4QyezA",5
"23872","VGxJbglGlx-a7Gdc55Q6jQ",5
"23895","t_yiQnxUDdPPCN2z4QyezA",5
"23908","VGxJbglGlx-a7Gdc55Q6jQ",5
"23927","t_yiQnxUDdPPCN2z4QyezA",4
"23944","1MrJJ9tyNyfFrxaNZ67xFg",5
"23954","jDZJsIyc3jXjcTtJk_p8ZA",5
"24017","hcFSc0OHgZJybnjQBrL_8Q",4
"24040","hcFSc0OHgZJybnjQBrL_8Q",3
"24062","ceuvH6NpDhpT1p4q1w93pA",1
"24119","t_yiQnxUDdPPCN2z4QyezA",5
"24141","t_yiQnxUDdPPCN2z4QyezA",4
"24157","t_yiQnxUDdPPCN2z4QyezA",5
"24162","MFbTdZe4Aby_0UbWWsfl6Q",5
"24219","hcFSc0OHgZJybnjQBrL_8Q",4
"24236","UPSzbM6D2SkarWAINq1I9A",4
"24237","hcFSc0OHgZJybnjQBrL_8Q",4
"24256","vGCAzbPIcZNkqNkKBbh4Ow",1
"24258","hcFSc0OHgZJybnjQBrL_8Q",5
"24308","hcFSc0OHgZJybnjQBrL_8Q",3
"24315","hcFSc0OHgZJybnjQBrL_8Q",5
"24345","hcFSc0OHgZJybnjQBrL_8Q",5
"24403","hcFSc0OHgZJybnjQBrL_8Q",5
"24438","VGxJbglGlx-a7Gdc55Q6jQ",4
"24454","hcFSc0OHgZJybnjQBrL_8Q",4
"24456","z9lOfnUorcbWR_xS0DSeHw",1
"24468","2cetuQgbP1Bnzm-uMRlocQ",4
"24476","t_yiQnxUDdPPCN2z4QyezA",3
"24504","vVdY2qDO7dkUrU8LXYZ1uA",3
"24506","hcFSc0OHgZJybnjQBrL_8Q",4
"24509","8cjXEmuqgCbIRudb2D52qw",4
"24540","hcFSc0OHgZJybnjQBrL_8Q",3
"24547","GeeR1ScER2WpFoJs1sTjsA",1
"24595","2lXYidovGbSa56cd07oHlg",1
"24605","t_yiQnxUDdPPCN2z4QyezA",5
"24618","t_yiQnxUDdPPCN2z4QyezA",5
"24619","8cjXEmuqgCbIRudb2D52qw",4
"24670","jDZJsIyc3jXjcTtJk_p8ZA",3
"24682","hcFSc0OHgZJybnjQBrL_8Q",5
"24684","UPSzbM6D2SkarWAINq1I9A",5
"24701","sfd19Wo_7g2TwaoJmA9B8A",4
"24723","t_yiQnxUDdPPCN2z4QyezA",5
"24739","2cetuQgbP1Bnzm-uMRlocQ",5
"24741","hcFSc0OHgZJybnjQBrL_8Q",4
"24770","VGxJbglGlx-a7Gdc55Q6jQ",2
